Class,count of spam words,count of function words,count of HTML anchors,count of all tags,count of all tags not anchor,count of image tags,count of alphanumeric,count of duplicate words,min word length,count of lower case,longest capitalized word,count of lines,count of digits,count of whitespaces,count of uppercase chars,count of all chars,count of tabs,count of specials,count of alpha chars,count of words,average word lt,count of words whose lt is greater than 6,count of words whose lt is lesser than 3,count of single qoutes,count of commas,count of periods,count of semicolon,count of question marks,count of multiple question marks,count of exclamation,count of multiple exclamation,count of colons,count of ellipses,count of sentences,count of paras,avg number of sentences per para,avg no of words per para,avg no of chars per para,avg no of words per sentence,no of sentences beginning with caps,no of sentences beginning with lower,frequency of $,count of capitalized words,count of all caps,count of digit words,words with only letters,only single letter words,only single digit words,single chars,max ratio of uppercase letters to lowercase letters of each word.,Max of ratio of uppercase letters to all characters of each word,max ratio of digits to all chars in a word,Max of ratio of non-alphanumeric characters to all characters of each word,Max of the longest repeating character,Max of the character lengths of words,minimum char diversity
0,2,43,0,0,0,0,558,14,3,513,4,21,5,113,40,734,0,63,553,126,5.825396825396825,40,53,0,7,10,0,1,0,0,0,4,4,8,3,2.6666666666666665,42.0,244.66666666666666,15.75,5,0,0,23,6,0,92,3,0,12,0.07797270955165692,8.818181818181818,0.006811989100817439,0.23978201634877383,3,22,8.818181818181818
0,0,209,0,1,1,0,2259,85,2,2146,7,73,12,715,101,3240,0,266,2247,511,6.340508806262231,158,225,3,21,37,2,2,0,0,0,21,5,25,9,2.7777777777777777,56.77777777777778,360.0,20.44,17,1,1,63,9,1,373,13,0,45,0.04706430568499534,21.702127659574465,0.003703703703703704,0.30277777777777776,22,47,21.702127659574465
0,1,307,0,0,0,0,3488,183,2,3328,7,89,18,667,142,4443,0,288,3470,709,6.266572637517631,253,261,4,36,41,2,1,0,0,0,18,8,31,11,2.8181818181818183,64.45454545454545,403.90909090909093,22.870967741935484,24,1,0,79,17,2,578,21,0,3,0.04266826923076923,319.3333333333333,0.004051316677920324,0.21494485707855052,5,26,37.53846153846154
0,2,64,0,1,1,0,954,23,2,817,4,44,62,232,75,1574,3,385,892,216,7.287037037037037,75,91,14,15,17,0,1,0,0,0,6,6,14,10,1.4,21.6,157.4,15.428571428571429,11,0,0,51,16,14,132,3,1,4,0.09179926560587515,9.393939393939394,0.03939008894536213,0.39390088945362134,66,68,9.117647058823529
0,1,88,0,0,0,0,1014,23,2,952,3,32,6,275,56,1529,0,240,1008,226,6.765486725663717,77,97,3,7,16,0,1,0,0,0,2,8,14,4,3.5,56.5,382.25,16.142857142857142,8,2,0,29,8,0,171,6,0,17,0.058823529411764705,7.357142857142857,0.003924133420536298,0.3368214519293656,70,70,7.357142857142857
0,1,195,0,0,0,0,1915,84,2,1834,6,60,14,437,67,2518,0,166,1901,447,5.633109619686801,136,207,6,22,16,3,3,0,1,0,1,15,20,11,1.8181818181818181,40.63636363636363,228.9090909090909,22.35,15,1,0,41,8,1,360,19,1,22,0.03653217011995638,101.33333333333333,0.005559968228752979,0.23947577442414614,5,64,10.328125
0,2,222,0,0,0,0,2534,72,2,2389,4,74,59,492,86,3208,0,182,2475,514,6.2412451361867705,193,192,3,24,35,0,1,0,0,0,8,10,25,12,2.0833333333333335,42.833333333333336,267.3333333333333,20.56,25,0,0,61,13,4,423,14,0,10,0.03599832565927166,45.8,0.01839152119700748,0.21009975062344138,4,30,23.266666666666666
0,2,132,0,0,0,0,1579,39,2,1492,4,38,31,311,56,2005,0,115,1548,321,6.246105919003115,122,111,6,18,14,0,2,0,0,0,5,8,15,5,3.0,64.2,401.0,21.4,12,0,1,33,4,3,252,11,0,6,0.03753351206434316,23.315789473684212,0.015461346633416459,0.21246882793017458,3,19,23.315789473684212
0,0,58,0,0,0,0,605,10,2,576,5,33,0,120,29,809,3,81,605,139,5.820143884892087,40,51,4,7,15,0,2,0,0,0,1,6,9,12,0.75,11.583333333333334,67.41666666666667,15.444444444444445,6,1,0,17,4,0,104,5,0,8,0.050347222222222224,30.0,0.0,0.2521631644004944,3,27,8.333333333333334
0,0,211,0,0,0,0,2089,93,2,2040,3,62,2,431,47,2675,0,155,2087,447,5.984340044742729,133,188,5,28,29,0,2,0,1,0,2,10,22,15,1.4666666666666666,29.8,178.33333333333334,20.318181818181817,22,0,0,41,13,0,377,23,0,2,0.02303921568627451,11.666666666666666,0.0007476635514018691,0.21906542056074765,3,54,11.666666666666666
0,0,36,0,0,0,0,587,4,2,560,1,30,5,83,22,746,0,76,582,95,7.852631578947369,34,41,0,5,15,0,0,0,1,0,3,2,8,11,0.7272727272727273,8.636363636363637,67.81818181818181,11.875,7,1,0,20,7,0,77,6,0,0,0.039285714285714285,3.7592592592592595,0.006702412868632708,0.2131367292225201,3,61,3.442622950819672
0,0,49,0,0,0,0,541,12,3,502,2,22,9,127,30,728,0,60,532,111,6.558558558558558,34,52,1,6,7,0,3,0,0,0,2,2,7,5,1.4,22.2,145.6,15.857142857142858,6,0,0,20,12,0,85,5,0,0,0.05976095617529881,63.333333333333336,0.012362637362637362,0.25686813186813184,28,55,4.181818181818182
0,1,94,0,1,1,0,1082,23,2,1043,2,38,8,304,31,1536,0,150,1074,254,6.047244094488189,84,106,5,18,27,0,1,0,1,0,5,8,15,8,1.875,31.75,192.0,16.933333333333334,10,4,0,29,6,2,182,12,1,12,0.029721955896452542,57.625,0.005208333333333333,0.2955729166666667,26,20,23.4
0,0,28,0,0,0,0,318,2,2,309,2,10,0,63,9,420,0,39,318,69,6.086956521739131,23,34,0,2,6,0,0,0,0,0,3,3,5,2,2.5,34.5,210.0,13.8,2,1,0,6,2,0,51,4,0,4,0.02912621359223301,4.1,0.0,0.24285714285714285,3,30,4.1
0,0,37,0,1,1,0,415,4,3,376,8,16,6,113,33,574,0,46,409,90,6.377777777777778,28,33,2,6,7,0,0,0,1,0,3,0,5,3,1.6666666666666667,30.0,191.33333333333334,18.0,5,0,0,19,6,1,68,5,0,1,0.08776595744680851,18.555555555555557,0.010452961672473868,0.2770034843205575,26,20,8.85
0,2,52,0,4,4,0,417,12,2,375,4,17,8,139,34,610,0,54,409,114,5.350877192982456,22,60,3,4,5,0,1,0,0,0,1,0,7,4,1.75,28.5,152.5,16.285714285714285,5,0,0,19,11,1,84,3,0,3,0.09066666666666667,33.0,0.013114754098360656,0.3163934426229508,5,10,20.3
0,1,41,0,1,1,0,384,7,3,375,2,11,0,74,9,500,0,42,384,80,6.25,24,29,3,2,6,0,1,0,0,0,2,6,6,2,3.0,40.0,250.0,13.333333333333334,3,1,0,7,0,0,63,1,0,2,0.024,4.566666666666666,0.0,0.232,3,30,4.566666666666666
0,1,82,0,1,1,0,754,9,3,731,2,26,0,160,23,995,0,81,754,165,6.03030303030303,57,60,7,10,11,0,0,0,0,0,1,4,9,5,1.8,33.0,199.0,18.333333333333332,5,2,0,17,7,0,124,4,0,1,0.03146374829001368,41.0,0.0,0.2422110552763819,5,19,13.526315789473685
0,0,122,0,0,0,0,1241,25,3,1210,3,37,2,282,29,1624,0,101,1239,274,5.927007299270073,85,102,7,10,19,1,4,0,0,0,3,6,21,8,2.625,34.25,203.0,13.047619047619047,16,1,0,24,4,1,224,15,0,3,0.023966942148760332,13.466666666666667,0.0012315270935960591,0.23583743842364532,3,30,13.466666666666667
0,0,23,0,1,1,0,205,6,3,188,1,12,0,62,17,302,0,35,205,51,5.921568627450981,13,19,1,1,2,0,1,0,0,0,2,3,4,3,1.3333333333333333,17.0,100.66666666666667,12.75,1,1,0,10,0,0,36,0,0,0,0.09042553191489362,17.0,0.0,0.3211920529801324,5,10,10.399999999999999
0,0,74,0,0,0,0,841,21,2,772,4,31,33,227,36,1160,0,92,808,189,6.137566137566138,56,70,3,8,17,1,0,0,0,0,4,8,11,9,1.2222222222222223,21.0,128.88888888888889,17.181818181818183,10,0,0,23,4,4,140,5,1,5,0.046632124352331605,32.9,0.028448275862068967,0.275,26,24,14.083333333333332
0,2,210,0,5,5,0,1867,44,2,1792,4,53,24,425,51,2469,0,177,1843,453,5.450331125827814,125,197,14,18,24,1,5,0,0,0,2,12,22,11,2.0,41.18181818181818,224.45454545454547,20.59090909090909,16,0,0,36,13,2,345,19,0,25,0.028459821428571428,602.0,0.009720534629404616,0.24382341028756582,3,18,34.33333333333333
0,0,82,0,0,0,0,847,25,2,813,4,32,4,200,30,1160,0,113,843,214,5.420560747663552,56,91,7,7,18,1,1,0,0,0,2,6,14,8,1.75,26.75,145.0,15.285714285714286,6,0,0,19,5,2,146,9,0,22,0.03690036900369004,11.133333333333333,0.0034482758620689655,0.26982758620689656,3,30,11.133333333333333
0,0,149,0,1,1,0,1519,30,2,1460,4,43,20,329,39,2024,0,176,1499,357,5.669467787114846,112,142,14,29,19,1,3,0,0,0,1,12,18,8,2.25,44.625,253.0,19.833333333333332,12,1,0,28,5,1,249,9,1,24,0.02671232876712329,101.8,0.009881422924901186,0.24950592885375494,3,20,26.15
0,0,79,0,0,0,0,949,26,2,901,4,34,2,211,46,1236,0,76,947,199,6.211055276381909,70,68,2,5,8,0,4,0,0,0,6,2,13,8,1.625,24.875,154.5,15.307692307692308,12,0,2,24,7,0,165,10,0,2,0.051054384017758046,72.75,0.0016181229773462784,0.23220064724919093,4,15,19.866666666666667
0,0,87,0,0,0,0,953,21,3,879,4,39,29,241,45,1311,0,117,924,216,6.069444444444445,72,89,6,7,18,1,3,0,0,0,4,7,13,9,1.4444444444444444,24.0,145.66666666666666,16.615384615384617,9,0,0,27,8,2,155,8,1,17,0.051194539249146756,36.8,0.02212051868802441,0.2730739893211289,26,24,15.708333333333332
0,0,89,0,0,0,0,924,17,3,903,4,32,0,188,21,1209,0,97,924,207,5.840579710144928,68,85,5,4,15,1,2,0,1,0,2,5,13,6,2.1666666666666665,34.5,201.5,15.923076923076923,7,0,0,16,5,0,157,9,0,15,0.023255813953488372,10.2,0.0,0.23573200992555832,3,30,10.2
0,0,82,0,0,0,0,948,24,2,909,4,31,2,231,37,1287,0,108,946,228,5.644736842105263,67,97,2,5,11,0,1,0,0,0,8,4,11,2,5.5,114.0,643.5,20.727272727272727,7,0,2,17,7,0,168,11,0,28,0.0407040704070407,12.0,0.001554001554001554,0.2634032634032634,5,30,12.0
0,0,34,0,0,0,0,424,2,3,410,2,17,0,95,14,573,0,54,424,96,5.96875,26,37,2,6,5,0,1,0,0,0,0,8,6,4,1.5,24.0,143.25,16.0,3,1,0,10,2,0,74,6,0,0,0.03414634146341464,38.25,0.0,0.2600349040139616,4,21,7.809523809523809
0,0,34,0,0,0,0,292,4,3,276,2,14,0,88,16,420,0,40,292,76,5.526315789473684,17,33,2,3,10,1,1,0,0,0,0,1,5,3,1.6666666666666667,25.333333333333332,140.0,15.2,3,0,0,13,2,0,58,5,0,0,0.057971014492753624,33.0,0.0,0.3047619047619048,4,12,11.666666666666666
0,0,59,0,0,0,0,619,15,3,598,4,18,0,127,21,783,0,37,619,135,5.8,46,55,3,5,8,0,0,0,0,0,1,0,9,3,3.0,45.0,261.0,15.0,9,0,0,13,4,0,115,8,0,2,0.03511705685618729,42.0,0.0,0.20945083014048532,2,14,12.642857142857142
0,0,104,0,1,1,0,1009,41,3,964,4,30,0,243,45,1324,0,72,1009,227,5.832599118942731,70,82,9,4,11,0,0,0,0,0,1,0,12,5,2.4,45.4,264.8,18.916666666666668,10,0,0,28,15,0,190,12,0,0,0.046680497925311204,53.333333333333336,0.0,0.23791540785498488,5,14,23.428571428571427
0,1,233,0,0,0,0,2029,103,2,1980,4,62,9,436,40,2622,1,156,2020,477,5.49685534591195,136,202,20,29,20,1,2,0,0,0,3,6,23,13,1.7692307692307692,36.69230769230769,201.69230769230768,20.73913043478261,19,1,0,33,8,3,389,21,1,3,0.020202020202020204,119.39999999999999,0.003432494279176201,0.22616323417238748,3,14,43.285714285714285
0,0,46,0,0,0,0,488,2,3,465,3,14,3,103,20,640,0,49,485,112,5.714285714285714,28,42,3,7,5,0,0,0,1,0,2,5,5,3,1.6666666666666667,37.333333333333336,213.33333333333334,22.4,3,0,0,11,5,0,85,6,0,4,0.043010752688172046,5.766666666666667,0.0046875,0.2375,3,30,5.766666666666667
0,0,56,0,0,0,0,590,18,3,582,1,18,0,114,8,742,0,38,590,123,6.032520325203252,46,45,4,4,7,0,0,0,0,0,0,0,8,4,2.0,30.75,185.5,15.375,8,0,0,8,1,0,105,5,0,0,0.013745704467353952,26.333333333333332,0.0,0.20485175202156333,2,17,9.823529411764707
0,4,193,0,2,2,0,2304,59,2,2048,4,97,157,607,99,3286,0,375,2147,545,6.029357798165138,157,229,47,26,60,1,3,0,3,0,42,10,32,20,1.6,27.25,164.3,17.03125,20,1,0,53,14,36,332,19,12,50,0.04833984375,197.20000000000002,0.047778454047474134,0.2988435788192331,8,28,35.857142857142854
0,1,88,0,0,0,0,806,22,3,791,1,48,0,323,15,1330,0,201,806,189,7.037037037037037,43,98,31,2,24,0,0,0,0,0,20,36,5,11,0.45454545454545453,17.181818181818183,120.9090909090909,37.8,3,0,0,13,2,0,122,22,0,17,0.018963337547408345,105.6,0.0,0.39398496240601505,16,37,14.945945945945946
0,2,45,0,0,0,0,390,10,3,375,2,16,0,104,15,539,0,45,390,98,5.5,24,46,2,5,2,0,1,0,0,0,2,4,4,3,1.3333333333333333,32.666666666666664,179.66666666666666,24.5,2,0,0,10,5,0,74,4,0,3,0.04,25.666666666666664,0.0,0.2764378478664193,4,17,9.647058823529413
0,2,221,0,2,2,0,1946,59,2,1875,4,65,2,475,69,2620,0,199,1944,472,5.5508474576271185,117,184,19,21,23,1,1,0,0,0,6,4,25,11,2.272727272727273,42.90909090909091,238.1818181818182,18.88,24,0,1,52,12,0,355,16,0,25,0.0368,135.8,0.0007633587786259542,0.25725190839694656,5,15,45.666666666666664
0,0,168,0,2,2,0,1712,53,3,1674,6,49,0,361,38,2228,0,155,1712,384,5.802083333333333,130,158,13,22,33,0,0,0,1,0,1,8,21,11,1.9090909090909092,34.90909090909091,202.54545454545453,18.285714285714285,16,1,0,29,1,0,296,14,0,15,0.022700119474313024,172.66666666666666,0.0,0.23159784560143626,4,17,31.235294117647058
0,2,155,0,0,0,0,1524,40,2,1435,3,38,4,309,85,1946,0,113,1520,338,5.757396449704142,110,134,6,12,16,1,2,0,0,0,0,21,17,7,2.4285714285714284,48.285714285714285,278.0,19.88235294117647,13,2,0,42,19,0,276,14,0,1,0.059233449477351915,141.66666666666666,0.0020554984583761563,0.21685508735868447,3,15,29.066666666666666
0,1,33,0,0,0,0,390,4,3,384,1,11,0,74,6,497,0,33,390,81,6.135802469135802,31,35,1,1,5,0,1,0,0,0,2,2,5,2,2.5,40.5,248.5,16.2,3,0,0,5,2,0,67,3,0,4,0.015625,4.266666666666667,0.0,0.2152917505030181,3,30,4.266666666666667
0,0,48,0,1,1,0,532,13,3,495,7,19,6,140,31,743,0,71,526,119,6.243697478991597,37,49,3,9,11,1,0,0,0,0,3,0,7,2,3.5,59.5,371.5,17.0,5,0,0,14,2,1,83,4,0,9,0.06262626262626263,36.0,0.008075370121130552,0.2839838492597577,26,19,11.789473684210526
0,0,96,0,0,0,0,873,18,2,829,4,26,2,273,42,1214,0,68,871,200,6.07,54,79,5,8,13,1,0,0,0,0,1,4,14,5,2.8,40.0,242.8,14.285714285714286,10,1,0,28,10,0,164,9,0,0,0.05066344993968637,86.25,0.0016474464579901153,0.2808896210873147,7,16,22.1875
0,0,147,0,0,0,0,1386,30,2,1312,4,42,12,322,62,1834,0,126,1374,328,5.591463414634147,93,137,9,12,19,1,0,0,0,0,3,4,19,5,3.8,65.6,366.8,17.263157894736842,12,1,0,41,15,2,252,12,0,23,0.04725609756097561,64.85714285714286,0.006543075245365322,0.24427480916030533,5,16,28.875
0,0,47,0,0,0,0,429,8,3,416,3,14,0,114,13,583,0,40,429,112,5.205357142857143,27,55,2,5,9,0,0,0,0,0,1,0,6,2,3.0,56.0,291.5,18.666666666666668,5,0,0,10,3,0,89,7,0,7,0.03125,52.0,0.0,0.2641509433962264,3,11,14.909090909090908
0,0,54,0,0,0,0,550,8,3,533,3,18,0,148,17,766,0,68,550,147,5.210884353741497,36,75,2,5,11,0,0,0,0,0,4,3,10,3,3.3333333333333335,49.0,255.33333333333334,14.7,7,0,0,14,3,0,108,9,0,17,0.03189493433395872,7.9,0.0,0.2819843342036554,3,30,7.9
0,0,41,0,1,1,0,434,8,3,414,4,14,9,98,11,577,0,45,425,99,5.828282828282828,32,39,4,7,9,0,0,0,0,0,0,3,6,2,3.0,49.5,288.5,16.5,5,0,0,7,4,2,70,5,0,4,0.026570048309178744,143.0,0.01559792027729636,0.24783362218370883,3,13,11.846153846153847
0,1,76,0,1,1,0,853,26,3,813,3,26,8,179,32,1114,0,82,845,185,6.021621621621621,50,65,2,8,18,0,4,0,0,0,2,4,12,6,2.0,30.833333333333332,185.66666666666666,15.416666666666666,11,0,0,22,4,0,147,5,0,2,0.03936039360393604,24.636363636363637,0.00718132854578097,0.23429084380610413,4,33,8.727272727272727
0,1,75,0,0,0,0,966,14,2,905,3,39,12,204,49,1368,0,198,954,225,6.08,60,111,2,10,21,0,1,0,0,0,9,0,9,4,2.25,56.25,342.0,25.0,7,0,0,36,6,1,150,8,0,34,0.05414364640883978,8.557692307692308,0.008771929824561403,0.29385964912280704,47,54,8.277777777777779
0,0,106,0,1,1,0,1193,30,2,1049,4,50,94,323,50,1666,0,150,1099,283,5.886925795053004,82,113,10,23,33,1,0,0,0,0,5,11,15,11,1.3636363636363635,25.727272727272727,151.45454545454547,18.866666666666667,11,1,0,26,12,1,194,15,0,10,0.047664442326024785,95.6,0.056422569027611044,0.28391356542617047,5,13,37.23076923076923
0,0,49,0,0,0,0,497,16,3,449,8,15,8,98,40,637,0,42,489,107,5.953271028037383,37,41,3,6,5,1,0,0,0,0,0,4,5,3,1.6666666666666667,35.666666666666664,212.33333333333334,21.4,4,0,0,10,3,2,85,4,1,2,0.08908685968819599,16.444444444444443,0.012558869701726845,0.21978021978021978,3,18,8.61111111111111
0,1,106,0,1,1,0,1233,15,2,1100,8,36,63,244,70,1671,0,194,1170,250,6.684,76,108,9,19,19,1,2,0,0,0,2,18,13,6,2.1666666666666665,41.666666666666664,278.5,19.23076923076923,11,0,0,24,8,2,181,13,1,13,0.06363636363636363,88.6,0.03770197486535009,0.2621184919210054,3,173,3.300578034682081
0,1,15,0,0,0,0,188,4,3,176,2,14,3,44,9,264,0,32,185,38,6.947368421052632,15,10,1,0,4,0,1,0,0,0,2,0,3,4,0.75,9.5,66.0,12.666666666666666,2,0,0,6,0,0,27,0,0,1,0.05113636363636364,20.0,0.011363636363636364,0.2878787878787879,4,21,4.380952380952381
0,1,60,0,0,0,0,514,20,3,496,2,23,3,127,15,707,0,66,511,121,5.8429752066115705,38,48,7,3,7,0,1,0,0,0,6,0,5,6,0.8333333333333334,20.166666666666668,117.83333333333333,24.2,3,0,0,12,4,0,88,4,0,8,0.03024193548387097,28.42857142857143,0.004243281471004243,0.272984441301273,5,21,9.952380952380953
0,0,30,0,0,0,0,326,0,3,284,8,17,22,99,20,471,0,46,304,68,6.926470588235294,20,23,1,2,10,0,1,0,0,0,2,0,5,5,1.0,13.6,94.2,13.6,4,0,0,6,1,1,51,2,1,0,0.07042253521126761,24.833333333333336,0.04670912951167728,0.3078556263269639,6,50,3.6999999999999997
0,0,190,0,1,1,0,2735,78,2,2350,3,114,293,932,92,4126,0,459,2442,584,7.065068493150685,175,224,75,18,72,0,1,0,1,0,53,27,32,19,1.6842105263157894,30.736842105263158,217.1578947368421,18.25,30,0,0,62,21,35,361,28,0,10,0.03914893617021276,348.5,0.07101308773630635,0.3371303926320892,20,27,52.2962962962963
0,0,140,0,2,2,0,1376,31,3,1305,6,49,17,298,54,1826,0,152,1359,314,5.8152866242038215,104,123,18,17,23,0,2,0,0,0,3,8,20,13,1.5384615384615385,24.153846153846153,140.46153846153845,15.7,10,1,0,35,6,2,227,11,0,20,0.041379310344827586,450.0,0.009309967141292442,0.24644030668127054,12,22,21.18181818181818
0,3,86,0,2,2,0,667,6,3,651,4,20,0,161,16,890,0,62,667,172,5.174418604651163,42,80,4,7,11,0,0,0,0,0,1,4,8,4,2.0,43.0,222.5,21.5,6,0,0,12,2,0,135,7,0,11,0.02457757296466974,223.0,0.0,0.250561797752809,2,17,14.0
0,1,47,0,0,0,0,423,4,3,391,1,13,23,98,9,561,0,40,400,103,5.446601941747573,23,43,4,2,9,0,0,0,0,0,1,4,6,2,3.0,51.5,280.5,17.166666666666668,5,0,0,8,1,5,76,4,0,2,0.023017902813299233,35.0,0.040998217468805706,0.24598930481283424,2,16,9.4375
0,0,84,0,3,3,0,2370,108,3,1266,4,188,996,1250,108,4343,0,723,1374,655,6.630534351145038,103,284,39,8,221,2,0,0,1,0,14,4,9,14,0.6428571428571429,46.785714285714285,310.2142857142857,72.77777777777777,6,0,0,48,10,129,187,7,78,68,0.08530805687203792,1973.0,0.22933456136311306,0.45429426663596595,60,60,32.88333333333333
0,0,67,0,2,2,0,688,15,3,669,4,26,2,154,17,921,0,79,686,160,5.75625,48,59,6,11,13,1,0,0,0,0,1,2,10,5,2.0,32.0,184.2,16.0,4,1,0,12,2,0,115,6,0,14,0.025411061285500747,24.2,0.002171552660152009,0.252985884907709,8,16,15.25
0,0,38,0,1,1,0,334,13,3,324,1,16,1,81,9,454,0,39,333,81,5.604938271604938,15,39,2,3,10,0,0,0,0,0,2,0,5,3,1.6666666666666667,27.0,151.33333333333334,16.2,3,0,0,9,0,0,64,3,0,3,0.027777777777777776,12.9,0.0022026431718061676,0.2643171806167401,8,24,5.833333333333333
0,0,67,0,1,1,0,645,6,3,625,1,26,4,152,16,874,0,77,641,157,5.56687898089172,44,63,5,7,9,0,0,0,0,0,3,3,9,6,1.5,26.166666666666668,145.66666666666666,17.444444444444443,6,1,0,16,3,0,123,8,0,8,0.0256,23.799999999999997,0.004576659038901602,0.2620137299771167,8,16,15.125
0,0,8,0,1,1,0,105,0,4,98,1,13,4,89,3,221,0,27,101,25,8.84,10,10,3,1,3,0,0,0,0,0,1,0,3,4,0.75,6.25,55.25,8.333333333333334,0,0,0,3,0,0,16,2,0,1,0.030612244897959183,12.5,0.01809954751131222,0.5248868778280543,60,15,8.533333333333333
0,0,60,0,0,0,0,628,4,2,593,6,17,0,123,35,825,0,74,628,130,6.346153846153846,46,44,6,5,21,2,2,0,0,0,3,8,10,3,3.3333333333333335,43.333333333333336,275.0,13.0,7,0,0,21,2,0,94,4,0,0,0.05902192242833052,7.266666666666667,0.0,0.2387878787878788,3,30,7.266666666666667
0,1,32,0,0,0,0,300,2,3,284,3,11,0,54,16,378,0,24,300,60,6.3,25,17,2,3,3,0,0,0,0,0,0,0,4,2,2.0,30.0,189.0,15.0,3,0,0,9,3,0,50,3,0,0,0.056338028169014086,20.5,0.0,0.20634920634920634,2,18,5.222222222222221
0,1,59,0,0,0,0,478,0,3,459,2,18,0,104,19,633,0,51,478,114,5.552631578947368,35,46,4,7,5,0,0,0,0,0,0,2,5,3,1.6666666666666667,38.0,211.0,22.8,4,0,0,13,7,0,87,7,0,5,0.04139433551198257,23.0,0.0,0.24486571879936808,3,18,9.5
0,0,15,0,0,0,0,200,6,2,183,2,11,0,56,17,282,0,26,200,45,6.266666666666667,16,13,1,1,5,1,1,0,0,0,0,2,5,3,1.6666666666666667,15.0,94.0,9.0,3,0,0,14,2,0,32,3,0,0,0.09289617486338798,21.5,0.0,0.2907801418439716,4,10,9.0
0,0,9,0,0,0,0,98,0,3,91,1,7,2,18,5,127,0,11,96,21,6.0476190476190474,7,9,2,1,1,0,0,0,0,0,0,0,2,2,1.0,10.5,63.5,10.5,1,0,0,4,0,0,16,0,0,0,0.054945054945054944,8.25,0.015748031496062992,0.2283464566929134,2,13,3.153846153846154
0,0,14,0,0,0,0,208,8,2,194,3,11,0,48,14,279,0,23,208,46,6.065217391304348,16,24,2,1,2,0,1,0,0,0,2,0,3,3,1.0,15.333333333333334,93.0,15.333333333333334,3,0,0,8,4,0,35,1,0,1,0.07216494845360824,18.75,0.0,0.25448028673835127,4,11,7.363636363636363
0,0,96,0,1,1,0,920,24,2,883,1,29,11,190,26,1192,0,82,909,206,5.786407766990291,73,83,14,11,10,0,1,0,0,0,2,5,9,7,1.2857142857142858,29.428571428571427,170.28571428571428,22.88888888888889,7,0,0,23,5,1,158,6,0,5,0.02944507361268403,55.4,0.009228187919463088,0.22818791946308725,2,15,19.066666666666666
0,0,75,0,0,0,0,742,14,2,710,1,22,14,162,18,990,0,86,728,175,5.6571428571428575,56,73,8,6,16,0,0,0,0,0,2,10,8,4,2.0,43.75,247.5,21.875,5,0,0,15,5,2,127,7,0,12,0.02535211267605634,8.966666666666667,0.014141414141414142,0.2505050505050505,3,30,8.966666666666667
0,1,45,0,1,1,0,494,15,2,464,3,17,2,120,28,663,0,49,492,122,5.434426229508197,35,62,5,4,5,0,2,0,0,0,2,0,6,2,3.0,61.0,331.5,20.333333333333332,5,0,0,20,8,0,90,4,0,10,0.0603448275862069,169.0,0.0030165912518853697,0.2549019607843137,5,11,16.272727272727273
0,1,36,0,1,1,0,399,12,2,376,2,17,2,121,21,565,0,45,397,98,5.76530612244898,26,42,4,3,7,0,0,0,0,0,2,1,4,4,1.0,24.5,141.25,24.5,2,0,0,20,6,0,74,7,0,2,0.05585106382978723,167.0,0.0035398230088495575,0.2938053097345133,4,12,14.583333333333334
0,1,28,0,0,0,0,278,2,3,260,6,10,0,58,18,369,0,33,278,65,5.676923076923077,22,28,1,5,9,0,0,0,1,0,0,0,3,2,1.5,32.5,184.5,21.666666666666668,2,0,0,11,1,0,46,3,0,4,0.06923076923076923,9.090909090909092,0.0,0.24661246612466126,3,12,8.416666666666666
0,0,25,0,0,0,0,257,6,3,240,1,13,0,64,17,364,0,43,257,54,6.7407407407407405,19,20,2,1,8,0,1,0,0,0,0,2,4,4,1.0,13.5,91.0,13.5,3,0,0,10,3,0,38,4,0,0,0.07083333333333333,108.0,0.0,0.29395604395604397,4,23,5.565217391304348
0,0,10,0,0,0,0,96,0,3,90,1,9,0,26,6,141,0,19,96,25,5.64,4,8,3,0,7,0,0,0,0,0,0,0,4,3,1.3333333333333333,8.333333333333334,47.0,6.25,3,0,0,6,1,0,18,3,0,0,0.06666666666666667,12.25,0.0,0.3191489361702128,4,12,4.5
0,1,31,0,0,0,0,288,3,3,265,6,13,0,88,23,415,0,39,288,71,5.845070422535211,21,31,1,5,9,0,0,0,1,0,0,0,4,3,1.3333333333333333,23.666666666666668,138.33333333333334,17.75,3,0,0,15,4,0,52,5,0,0,0.08679245283018867,128.0,0.0,0.3060240963855422,4,12,11.416666666666668
0,0,72,0,1,1,0,547,12,2,529,1,20,3,131,15,738,0,60,544,139,5.309352517985611,36,59,6,7,12,0,0,0,1,0,2,7,8,5,1.6,27.8,147.6,17.375,8,0,0,15,4,1,108,7,0,3,0.02835538752362949,39.2,0.0040650406504065045,0.2588075880758808,3,12,16.916666666666664
0,0,75,0,0,0,0,610,12,2,591,2,20,3,155,16,854,0,89,607,164,5.2073170731707314,42,76,6,6,15,0,0,0,1,0,3,11,9,2,4.5,82.0,427.0,18.22222222222222,5,0,0,14,5,1,114,8,0,18,0.02707275803722504,8.833333333333332,0.00351288056206089,0.2857142857142857,3,30,8.833333333333332
0,2,91,0,17,17,0,1322,58,3,947,2,80,323,514,52,2079,0,243,999,336,6.1875,62,133,9,6,90,0,2,0,1,0,4,6,13,12,1.0833333333333333,28.0,173.25,25.846153846153847,12,0,0,39,11,25,183,6,0,16,0.054910242872228086,127.16666666666667,0.15536315536315537,0.3641173641173641,6,17,45.294117647058826
